CODIGO_VER,COD_DPTO,DPTOMPIO,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,AREA_HA
47707000,47,47707,MAGDALENA,SANTA ANA,EL PARAISO,INDF,9607.84527228
47707001,47,47707,MAGDALENA,SANTA ANA,PEDRO FERNANDEZ,INDF,12763.7578764
47707002,47,47707,MAGDALENA,SANTA ANA,PLAYONES DE TRONCOSO,INDF,6825.24286588
47707003,47,47707,MAGDALENA,SANTA ANA,NUEVA IDEA,INDF,6095.31937583
47707004,47,47707,MAGDALENA,SANTA ANA,SAN FRANCISCO,INDF,10591.5972907
47707005,47,47707,MAGDALENA,SANTA ANA,BUENA VISTA,INDF,8874.79750815
47707006,47,47707,MAGDALENA,SANTA ANA,BRILLANTINA,INDF,5983.33232484
47707007,47,47707,MAGDALENA,SANTA ANA,LA PROVIDENCIA,INDF,9728.95992908
47707008,47,47707,MAGDALENA,SANTA ANA,SANTA ROSA,INDF,11165.1259141
47707009,47,47707,MAGDALENA,SANTA ANA,LOS OJITOS DE DIOS,INDF,6805.46216699
47707010,47,47707,MAGDALENA,SANTA ANA,LA DICHA,INDF,1780.50161152
47707011,47,47707,MAGDALENA,SANTA ANA,VENTOLERA,INDF,3854.46403021
47707012,47,47707,MAGDALENA,SANTA ANA,LA INSPIRACION,INDF,8639.40368886
47707013,47,47707,MAGDALENA,SANTA ANA,JARABA,INDF,9108.86607834
47720001,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,AGUAS VIVAS,2010,2249.69828401
47720002,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,CAMINO A BELEN,2010,365.936157938
47720003,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,PANDURA,2010,8873.6931952
47720004,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,SAN PEDRO,2010,14539.2968092
47720005,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,TROCHA A PINTO,2010,14018.3042188
47720006,47,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,VELADERO,2010,9267.70033025
47745000,47,47745,MAGDALENA,SITIONUEVO,CIENAGA,INDF,11546.7335599
47745001,47,47745,MAGDALENA,SITIONUEVO,LA PLAYITA,INDF,11118.8273124
47745002,47,47745,MAGDALENA,SITIONUEVO,SALAMANCA,INDF,10779.7571506
47745003,47,47745,MAGDALENA,SITIONUEVO,CAMINO A LA PLAYA I,INDF,11196.1651682
47745004,47,47745,MAGDALENA,SITIONUEVO,CAMINO A LA PLAYA II,INDF,11021.1174695
47745005,47,47745,MAGDALENA,SITIONUEVO,LA PLAYA,INDF,11066.8301025
47745006,47,47745,MAGDALENA,SITIONUEVO,LA TRINIDAD,INDF,13551.5680722
47745007,47,47745,MAGDALENA,SITIONUEVO,ISLA PENSILVANIA,INDF,9824.76735188
47745008,47,47745,MAGDALENA,SITIONUEVO,EL RODEO,INDF,6895.03560948
47798000,47,47798,MAGDALENA,TENERIFE,SANTA INES,INDF,10281.4912212
47798001,47,47798,MAGDALENA,TENERIFE,REAL DEL OBISPO,INDF,11496.0032333
47798002,47,47798,MAGDALENA,TENERIFE,CHIVOLO,INDF,12721.1881131
47798003,47,47798,MAGDALENA,TENERIFE,LOS PATOS,INDF,14514.7196523
47960001,47,47960,MAGDALENA,ZAPAYÁN,CAMINO A CAÑO DE AGUA,2001,2604.32536248
47960002,47,47960,MAGDALENA,ZAPAYÁN,CAPUCHINO,2001,2436.5380605
47960003,47,47960,MAGDALENA,ZAPAYÁN,CERRITO,2001,236.546609905
47960005,47,47960,MAGDALENA,ZAPAYÁN,EL BONGO,2001,9817.64413282
47960006,47,47960,MAGDALENA,ZAPAYÁN,LOS CUATROS,2001,3675.84198692
47960007,47,47960,MAGDALENA,ZAPAYÁN,PIEDRA DE MOLER,2001,1428.5194473
47960008,47,47960,MAGDALENA,ZAPAYÁN,PIEDRA PINTADA,2001,2870.42106041
47960009,47,47960,MAGDALENA,ZAPAYÁN,PUNTA DE PIEDRA,2001,2198.17901471
47960010,47,47960,MAGDALENA,ZAPAYÁN,REAL DEL OBISPO,2001,3738.91039203
47960011,47,47960,MAGDALENA,ZAPAYÁN,LA SANTA,2001,637.241912134
47960012,47,47960,MAGDALENA,ZAPAYÁN,SANTA INES,2001,5604.59893739
47960013,47,47960,MAGDALENA,ZAPAYÁN,ZAPATO QUEMAO,2001,34.1684603292
47980000,47,47980,MAGDALENA,ZONA BANANERA,TUCURINCA,INDF,9943.73090594
47980001,47,47980,MAGDALENA,ZONA BANANERA,RÃO FRÃO,INDF,7671.68448753
47980002,47,47980,MAGDALENA,ZONA BANANERA,LA GRAN VIA,INDF,8214.85087076
47980003,47,47980,MAGDALENA,ZONA BANANERA,SEVILLA,INDF,6761.43399861
47980004,47,47980,MAGDALENA,ZONA BANANERA,GUAMACHITO,INDF,11996.8623622
50001001,50,50001,META,VILLAVICENCIO,ALTO DE POMPEYA,2009,3114.14185802
50001002,50,50001,META,VILLAVICENCIO,APIAY,2009,2764.06859149
50001003,50,50001,META,VILLAVICENCIO,BARCELONA,2009,2085.58663557
50001004,50,50001,META,VILLAVICENCIO,BELLA SUIZA,2009,1090.56667568
50001005,50,50001,META,VILLAVICENCIO,BUENA VISTA,2009,1337.68049919
50001006,50,50001,META,VILLAVICENCIO,BUENOS AIRES ALTOS,2009,517.173010228
50001007,50,50001,META,VILLAVICENCIO,BUENOS AIRES BAJOS,2009,206.538059893
50001008,50,50001,META,VILLAVICENCIO,CAIRO ALTO,2009,1397.77440407
50001009,50,50001,META,VILLAVICENCIO,CAIRO BAJO,2009,1367.5385289
50001010,50,50001,META,VILLAVICENCIO,CAÑOS NEGROS,2009,7289.24817617
50001011,50,50001,META,VILLAVICENCIO,COMETAL,2009,1271.63403105
50001012,50,50001,META,VILLAVICENCIO,CONTADERO,2009,506.111302014
50001013,50,50001,META,VILLAVICENCIO,EL AMOR,2009,1049.25610639
50001014,50,50001,META,VILLAVICENCIO,EL CARMEN,2009,535.901851166
50001015,50,50001,META,VILLAVICENCIO,EL COCUY,2009,3841.98169755
50001016,50,50001,META,VILLAVICENCIO,EL GUAMO,2009,2631.83560183
50001017,50,50001,META,VILLAVICENCIO,EL PORVENIR,2009,5576.90384544
50001018,50,50001,META,VILLAVICENCIO,INDOSTAN,2009,3165.19463119
50001019,50,50001,META,VILLAVICENCIO,LA ARGENTINA,2009,554.551519964
50001020,50,50001,META,VILLAVICENCIO,LA BENDICION,2009,450.772588673
50001021,50,50001,META,VILLAVICENCIO,LA CECILIA,2009,370.64456060226
50001022,50,50001,META,VILLAVICENCIO,LA CONCEPCION,2009,1490.2408868
50001023,50,50001,META,VILLAVICENCIO,LA CUMBRE,2009,984.381588111
50001024,50,50001,META,VILLAVICENCIO,LA LIBERTAD,2009,501.130295332
50001025,50,50001,META,VILLAVICENCIO,LA LLANERITA,2009,2605.72872355
50001026,50,50001,META,VILLAVICENCIO,LA POYATA,2009,319.185671507
50001027,50,50001,META,VILLAVICENCIO,LA UNION,2009,1585.1891051
50001028,50,50001,META,VILLAVICENCIO,LA VIGIA,2009,6837.19065706
50001029,50,50001,META,VILLAVICENCIO,LAS MERCEDES,2009,1380.73724808
50001030,50,50001,META,VILLAVICENCIO,LOURDES,2009,1015.27167781
50001031,50,50001,META,VILLAVICENCIO,MESETAS,2009,528.486821674
50001032,50,50001,META,VILLAVICENCIO,PACHAQUIARO,2009,7372.76027479
50001033,50,50001,META,VILLAVICENCIO,PALMICHAL,2009,475.424121389
50001034,50,50001,META,VILLAVICENCIO,PANDERITO,2009,5908.46910696
50001035,50,50001,META,VILLAVICENCIO,PERALONSO,2009,7120.16786525
50001036,50,50001,META,VILLAVICENCIO,PIPIRAL,2009,4627.05280267
50001037,50,50001,META,VILLAVICENCIO,POMPEYA,2009,9329.57208272
50001038,50,50001,META,VILLAVICENCIO,PUENTE ABADIA,2009,492.84134921
50001039,50,50001,META,VILLAVICENCIO,PUENTE AMARILLO,2009,533.521637121
50001040,50,50001,META,VILLAVICENCIO,QUEBRADA HONDA,2009,3107.69429823
50001041,50,50001,META,VILLAVICENCIO,RIO NEGRITO,2009,1498.20896756
50001042,50,50001,META,VILLAVICENCIO,SAMARÍA,2009,1738.54769817
50001043,50,50001,META,VILLAVICENCIO,SAN CRISTOBAL,2009,1403.21765371
50001044,50,50001,META,VILLAVICENCIO,SAN JOSE ALTO,2009,348.310336211
50001045,50,50001,META,VILLAVICENCIO,SAN JOSE BAJO,2009,536.588400815
50001046,50,50001,META,VILLAVICENCIO,SAN JUAN BOSCO,2009,3113.45466734
50001047,50,50001,META,VILLAVICENCIO,SAN JUAN DE OCOA,2009,1141.32314632
50001048,50,50001,META,VILLAVICENCIO,SAN LUIS DE OCOA,2009,1276.07287615
50001049,50,50001,META,VILLAVICENCIO,SANTA HELENA ALTA,2009,527.549086163
50001050,50,50001,META,VILLAVICENCIO,SANTA HELENA BAJA,2009,5878.16565284
50001051,50,50001,META,VILLAVICENCIO,SANTA MARIA ALTA,2009,615.060848431
50001052,50,50001,META,VILLAVICENCIO,SANTA MARIA BAJA,2009,476.854253919
50001053,50,50001,META,VILLAVICENCIO,SANTA ROSA,2009,2743.96616315
50001054,50,50001,META,VILLAVICENCIO,SANTA TERESA,2009,486.133768321
50001055,50,50001,META,VILLAVICENCIO,SERVITÃ,2009,971.111024278
50001056,50,50001,META,VILLAVICENCIO,VANGUARDIA,2009,1105.83706161
50001057,50,50001,META,VILLAVICENCIO,ZURIA,2009,1617.62604784
50006001,50,50006,META,ACACÍAS,VEREDA,2009,827.193989117
50006002,50,50006,META,ACACÍAS,VEREDA ALTO ACACIAS,2009,222.931490348
50006003,50,50006,META,ACACÍAS,BRISAS DEL GUAYURIBA,2009,1058.02671063
50006004,50,50006,META,ACACÍAS,CAÑO HONDO,2009,3395.73287974
50006005,50,50006,META,ACACÍAS,COLONIA PENAL DE ORIENTE,2009,5817.61962095
50006006,50,50006,META,ACACÍAS,VEREDA DIAMANTE,2009,194.098471023
50006007,50,50006,META,ACACÍAS,VEREDA DINAMARCA,2009,11522.5249976
50006008,50,50006,META,ACACÍAS,EL CENTRO,2009,934.233199901
50006009,50,50006,META,ACACÍAS,EL PLAYON,2009,624.122266405
50006010,50,50006,META,ACACÍAS,EL RECREO,2009,751.354167464
50006011,50,50006,META,ACACÍAS,EL RESGUARDO,2009,650.331158515
50006012,50,50006,META,ACACÍAS,EL ROSARIO,2009,827.234293568
50006013,50,50006,META,ACACÍAS,EL TRIUNFO,2009,972.153459181
50006014,50,50006,META,ACACÍAS,VEREDA FRESCO VALLE,2009,484.242380141
50006015,50,50006,META,ACACÍAS,LA CECILITA,2009,765.602531815
50006016,50,50006,META,ACACÍAS,LA ESMERALDA,2009,2822.77097618
50006017,50,50006,META,ACACÍAS,LA PALMA,2009,607.080801148
50006018,50,50006,META,ACACÍAS,LA PRADERA,2009,69.6157118359
50006019,50,50006,META,ACACÍAS,LA PRIMAVERA,2009,6566.83890364
50006020,50,50006,META,ACACÍAS,LABERINTO,2009,2658.39900807
50006021,50,50006,META,ACACÍAS,LAS BLANCAS,2009,2634.81030412
50006022,50,50006,META,ACACÍAS,LAS MARGARITAS,2009,1051.77205162
50006023,50,50006,META,ACACÍAS,LIBANO,2009,2263.69925726
50006024,50,50006,META,ACACÍAS,LOMA DE SAN JUAN,2009,3504.61832125
50006025,50,50006,META,ACACÍAS,LOMA DE TIGRE,2009,926.042750445
50006026,50,50006,META,ACACÍAS,LOMA DEL PAÑUELO,2009,247.262183079
50006027,50,50006,META,ACACÍAS,LOS PINOS,2009,1334.56772362
50006028,50,50006,META,ACACÍAS,MANZANARES,2009,2614.56713401
50006029,50,50006,META,ACACÍAS,MONTEBELLO,2009,1088.55771671
50006030,50,50006,META,ACACÍAS,MONTELIBANO,2009,2526.76347114
50006031,50,50006,META,ACACÍAS,PATIO BONITO,2009,1718.19727497
50006032,50,50006,META,ACACÍAS,PORTACHUELO,2009,2059.4291533
50006033,50,50006,META,ACACÍAS,VEREDA QUEBRADITAS,2009,1118.7133344
50006034,50,50006,META,ACACÍAS,RANCHO GRANDE,2009,679.388053803
50006035,50,50006,META,ACACÍAS,SAN CAYETANO,2009,4125.01218236
50006036,50,50006,META,ACACÍAS,SAN CRISTOBAL,2009,3148.78865774
50006037,50,50006,META,ACACÍAS,SAN ISIDRO DE CHICHIMENE,2009,2122.32700142
50006038,50,50006,META,ACACÍAS,SAN JOSE DE LAS PALOMAS,2009,8100.05401982
50006039,50,50006,META,ACACÍAS,SAN JUANITO,2009,435.192747588
50006040,50,50006,META,ACACÍAS,SAN NICOLAS,2009,276.143990785
50006041,50,50006,META,ACACÍAS,SAN PABLO,2009,1438.1949424
50006042,50,50006,META,ACACÍAS,SANTA ROSA,2009,2187.55218543
50006043,50,50006,META,ACACÍAS,SANTA TERESITA,2009,1063.58731035
50006044,50,50006,META,ACACÍAS,SARDINATA,2009,1115.28325595
50006045,50,50006,META,ACACÍAS,SUMAPAZ,2009,14178.6076537
50006046,50,50006,META,ACACÍAS,VENECIA,2009,5239.7455676
50006047,50,50006,META,ACACÍAS,VISTA HERMOSA,2009,2270.79992656
50110001,50,50110,META,BARRANCA DE UPÍA,ALGARROBOS,2012,13075.4057644
50110002,50,50110,META,BARRANCA DE UPÍA,ALIANZA,2012,2554.09096485
50110003,50,50110,META,BARRANCA DE UPÍA,CARUTAL,2012,875.009272886
50110004,50,50110,META,BARRANCA DE UPÍA,EL ENCANTO - GUAICARAMO,2012,238.573317632
50110005,50,50110,META,BARRANCA DE UPÍA,HIJOA,2012,12624.4704877
50110006,50,50110,META,BARRANCA DE UPÍA,LAS MORAS,2012,5575.42441207
50110007,50,50110,META,BARRANCA DE UPÍA,PAVITOS,2012,2500.99775327
50110008,50,50110,META,BARRANCA DE UPÍA,SAN IGNACIO,2012,2845.1113408
50124001,50,50124,META,CABUYARO,EL VISO,INDF,3206.16756477
50124002,50,50124,META,CABUYARO,GUAYABAL,INDF,5341.94789676
50124003,50,50124,META,CABUYARO,SAN MIGUEL,INDF,18224.5812431
50124004,50,50124,META,CABUYARO,EL VEGEL,INDF,14698.0091946
50124005,50,50124,META,CABUYARO,NAGUAYA,INDF,5516.35775131
50124006,50,50124,META,CABUYARO,SAN ISIDRO,INDF,13691.552724700001
50124007,50,50124,META,CABUYARO,REMANZON,INDF,4126.89248813
50124008,50,50124,META,CABUYARO,MARARAY,INDF,3535.25367854
50124009,50,50124,META,CABUYARO,CABUYARCITO,INDF,11012.8521161
50124010,50,50124,META,CABUYARO,DELICIAS,INDF,11355.3355147
50124011,50,50124,META,CABUYARO,VEGAS DEL UPÍA,2017,563.01079646
50150001,50,50150,META,CASTILLA LA NUEVA,ALTO COROZAL,2009,3016.01897309
50150002,50,50150,META,CASTILLA LA NUEVA,ARENALES,2009,9661.02402412
50150003,50,50150,META,CASTILLA LA NUEVA,BARRO BLANCO,2009,3850.32635402
50150004,50,50150,META,CASTILLA LA NUEVA,BETANIA,2009,2688.93974755
50150005,50,50150,META,CASTILLA LA NUEVA,CACAYAL,2009,2298.30704693
50150006,50,50150,META,CASTILLA LA NUEVA,CAÑO GRANDE,2009,3705.35128053
50150007,50,50150,META,CASTILLA LA NUEVA,EL CENTRO,2009,552.511501382
50150008,50,50150,META,CASTILLA LA NUEVA,EL TORO,2009,8144.60988081
50150009,50,50150,META,CASTILLA LA NUEVA,EL TURUY,2009,5116.58088512
50150010,50,50150,META,CASTILLA LA NUEVA,LAS VIOLETAS,2009,1021.21750049
50150011,50,50150,META,CASTILLA LA NUEVA,SABANAS DEL ROSARIO,2009,4074.12212904
50150012,50,50150,META,CASTILLA LA NUEVA,SAN ANTONIO,2009,1865.55337122
50150013,50,50150,META,CASTILLA LA NUEVA,SAN LORENZO,2009,4891.12353745
50150014,50,50150,META,CASTILLA LA NUEVA,SANA AGUSTÍN,2009,455.821042782
50223001,50,50223,META,CUBARRAL,AGUAS CLARAS,2000,5749.09920589
50223002,50,50223,META,CUBARRAL,ALTO PALOMAS,2000,642.217254787
50223003,50,50223,META,CUBARRAL,ARRAYANES,2000,834.97928646
50223004,50,50223,META,CUBARRAL,BELLAVISTA,2000,75.5394104999
50223005,50,50223,META,CUBARRAL,BRISAS DEL TONOA,2000,557.607683766
50223006,50,50223,META,CUBARRAL,EL CENTRAL,2000,3660.13436847
50223007,50,50223,META,CUBARRAL,EL RETIRO,2000,132.457114771
50223008,50,50223,META,CUBARRAL,EL VERGEL,2000,1776.70319932
50223009,50,50223,META,CUBARRAL,JAFUARO,2000,525.058340291
50223010,50,50223,META,CUBARRAL,LA LIBERTAD,2000,696.217985778
50223011,50,50223,META,CUBARRAL,LA UNIÓN,2000,1252.21030502
50223012,50,50223,META,CUBARRAL,LIBERTAD ALTA,2000,584.065507539
50223013,50,50223,META,CUBARRAL,LOS ALPES,2000,424.894689458
50223014,50,50223,META,CUBARRAL,MARAYAL,2000,5338.40870967
50223015,50,50223,META,CUBARRAL,MESA REDONDA,2000,1431.29080567
50223016,50,50223,META,CUBARRAL,PALOMAS,2000,826.179758131
50223017,50,50223,META,CUBARRAL,PARQUE SUMAPAZ,2000,79419.279942
50223018,50,50223,META,CUBARRAL,PUERTO ARIARI,2000,634.97213485
50223019,50,50223,META,CUBARRAL,RÃO AZUL,2000,2346.9147025
50223020,50,50223,META,CUBARRAL,SAN MIGUEL,2000,2802.99272667
50223021,50,50223,META,CUBARRAL,SANTA BARBARA,2000,108.280657914
50223022,50,50223,META,CUBARRAL,SIERRA MORENA,2000,1713.97422145
50223023,50,50223,META,CUBARRAL,RÃO GRANDE,2000,1940.41967975
50223024,50,50223,META,CUBARRAL,VERGEL ALTO,2000,2231.16841845
50226001,50,50226,META,CUMARAL,CHEPERO,2009,4519.00327229
50226002,50,50226,META,CUMARAL,CUARTELES,2009,1817.82646159
50226003,50,50226,META,CUMARAL,EL PALMAR,2009,3961.42396109
50226004,50,50226,META,CUMARAL,INSPECCION CANEY MEDIO,2009,611.51754562
50226005,50,50226,META,CUMARAL,INSPECCION EL CAIBE,2009,3878.94596206
50226006,50,50226,META,CUMARAL,INSPECCION GUACAVIA,2009,1329.57444916
50226007,50,50226,META,CUMARAL,INSPECCIÓN PRESENTADO,2009,8071.70567815
50226008,50,50226,META,CUMARAL,INSPECCION SAN NICOLAS,2009,6979.24046691
50226009,50,50226,META,CUMARAL,INSPECCION VARSOVIA,2009,1912.70095019
50226010,50,50226,META,CUMARAL,INSPECCION VERACRUZ,2009,15414.0240659
50226011,50,50226,META,CUMARAL,JUAN PABLO SEGUNDO II,2009,270.976335172
50226012,50,50226,META,CUMARAL,LAGUNA BRAVA,2009,7121.36808673
50226013,50,50226,META,CUMARAL,SAN ANTONIO,2009,567.987847793
50226014,50,50226,META,CUMARAL,SAN JOAQUIN ALTO,2009,768.615193134
50226015,50,50226,META,CUMARAL,SAN JOAQUIN BAJO,2009,441.14839912
50226016,50,50226,META,CUMARAL,VENTUROSA,2009,3129.83458774
50226017,50,50226,META,CUMARAL,YARI,2009,1222.9951703
50245001,50,50245,META,EL CALVARIO,EL CARMEN,2013,4621.88289217
50245002,50,50245,META,EL CALVARIO,SAN ISIDRO,2013,5192.10787882
50245003,50,50245,META,EL CALVARIO,CENTRO,2013,1494.8773174
50245004,50,50245,META,EL CALVARIO,SAN LUIS,2013,3083.93615287
50245005,50,50245,META,EL CALVARIO,SAN BERNARDO,2013,2373.74783691
50245006,50,50245,META,EL CALVARIO,PALMAR,2013,3597.05862275
50245007,50,50245,META,EL CALVARIO,CORRALES,2013,2353.35091994
50245008,50,50245,META,EL CALVARIO,SAN AGUSTIN,2013,1076.72789475
50245009,50,50245,META,EL CALVARIO,SAN RAFAEL,2013,2103.94542048
50245010,50,50245,META,EL CALVARIO,LOURDES,2013,1862.27408575
50251001,50,50251,META,EL CASTILLO,ALTA CAL,2009,981.200107389
50251002,50,50251,META,EL CASTILLO,ALTO YUCAPE,2009,800.812647088
50251003,50,50251,META,EL CASTILLO,BAJO YUCAPE,2009,658.110357028
50251004,50,50251,META,EL CASTILLO,BENJAMIN HERRERA,2009,612.485077448
50251005,50,50251,META,EL CASTILLO,BRISAS DE YAMANES,2009,1048.75929166
50251006,50,50251,META,EL CASTILLO,BRISAS DEL JORDÃN,2009,4388.07253002
50251007,50,50251,META,EL CASTILLO,CAMPOALEGRE,2009,2277.57179918
50251008,50,50251,META,EL CASTILLO,CAÑO BRAZIL,2009,1139.78430664
50251009,50,50251,META,EL CASTILLO,CAÑO CLARO,2009,1343.35046282
50251010,50,50251,META,EL CASTILLO,CAÑO DULCE,2009,1437.64088898
50251011,50,50251,META,EL CASTILLO,CAÑO EMBARRADO,2009,1705.16744758
50251012,50,50251,META,EL CASTILLO,CAÑO LECHE,2009,1612.80021553
50251013,50,50251,META,EL CASTILLO,CAÑO LINDO,2009,2097.02936008
50251014,50,50251,META,EL CASTILLO,CAÑO TIGRE,2009,1771.91274731
50251015,50,50251,META,EL CASTILLO,CARMEN UNO,2009,446.913642608
50251016,50,50251,META,EL CASTILLO,CUMARAL BAJO,2009,564.493654879
50251017,50,50251,META,EL CASTILLO,EL CABLE,2009,710.887526793
50251018,50,50251,META,EL CASTILLO,EL CENTRO,2009,321.109149497
50251019,50,50251,META,EL CASTILLO,EL DELIRIO,2009,754.512638894
50251020,50,50251,META,EL CASTILLO,EL ENCANTO,2009,592.133273877
50251021,50,50251,META,EL CASTILLO,EL JARDÍN,2009,1369.85836323
50251022,50,50251,META,EL CASTILLO,EL REFLEJO,2009,850.100906422
50251023,50,50251,META,EL CASTILLO,EL REPOSO,2009,500.940379808
50251024,50,50251,META,EL CASTILLO,EL RETIRO,2009,2539.91881736
50251025,50,50251,META,EL CASTILLO,LA ARGELIA,2009,698.92379411700006
50251026,50,50251,META,EL CASTILLO,LA CIMA,2009,2191.92437803
50251027,50,50251,META,EL CASTILLO,LA ESMERALDA,2009,3061.62235554
50251028,50,50251,META,EL CASTILLO,LA ESPERANZA,2009,2189.91090128
50251029,50,50251,META,EL CASTILLO,LA FLORESTA,2009,1361.90628426
50251030,50,50251,META,EL CASTILLO,LA GLORIA,2009,1931.23832451
50251031,50,50251,META,EL CASTILLO,LA MACARENA,2009,554.80093535
50251032,50,50251,META,EL CASTILLO,LOS ALPES,2009,1684.81739844
50251033,50,50251,META,EL CASTILLO,MALABAR,2009,1111.44252462
50251034,50,50251,META,EL CASTILLO,MIRAVALLES,2009,2587.88438389
50251035,50,50251,META,EL CASTILLO,PLAYA RICA,2009,1085.3223997
50251036,50,50251,META,EL CASTILLO,RIO VIEJO,2009,743.496067997
50251037,50,50251,META,EL CASTILLO,SAN ANTONIO,2009,863.583451417
50251038,50,50251,META,EL CASTILLO,SAN LUIS DE YAMANES,2009,2307.34234072
50251039,50,50251,META,EL CASTILLO,SANTACRUZ,2009,848.813113208
50251040,50,50251,META,EL CASTILLO,UNION DE LA CAL,2009,2014.47228136
50251041,50,50251,META,EL CASTILLO,VEINTE DE JULIO,2009,956.180003252
50270001,50,50270,META,EL DORADO,AGUAS ZARCAS,2009,532.720455124
50270002,50,50270,META,EL DORADO,ALTO CUMARAL,2009,731.319545458
50270003,50,50270,META,EL DORADO,CAÑO AMARILLO,2009,736.370424549
50270004,50,50270,META,EL DORADO,CAÑO LECHE,2009,653.013403909
50270005,50,50270,META,EL DORADO,EL DIAMANTE,2009,561.558108752
50270006,50,50270,META,EL DORADO,EL DORADO,2009,168.576738094
50270007,50,50270,META,EL DORADO,LA CUMBRE,2009,580.074277671
50270008,50,50270,META,EL DORADO,LA ESMERALDA,2009,320.27533107
50270009,50,50270,META,EL DORADO,LA ISLA,2009,718.259179418
50270010,50,50270,META,EL DORADO,LA MESETA,2009,1971.90474809
50270011,50,50270,META,EL DORADO,PALOMARCADO,2009,353.397440287
50270012,50,50270,META,EL DORADO,PUEBLO SANCHEZ,2009,1392.50716359
50270013,50,50270,META,EL DORADO,SAN ISIDRO DEL ARIARI,2009,553.192573514
50270014,50,50270,META,EL DORADO,SAN JOSE,2009,490.166109303
50270015,50,50270,META,EL DORADO,SAN PEDRO,2009,960.198081531
50270016,50,50270,META,EL DORADO,SANTA ROSA ALTA,2009,473.139565903
50270017,50,50270,META,EL DORADO,SANTA ROSA BAJA,2009,509.69485649
50287001,50,50287,META,FUENTEDEORO,ALTO GUANAYAS,2009,1471.42702644
50287002,50,50287,META,FUENTEDEORO,ALTO SARDINATA,2009,976.713606036
50287003,50,50287,META,FUENTEDEORO,BAJO GUANAYAS,2009,2194.76520065
50287004,50,50287,META,FUENTEDEORO,BAJO SARDINATA,2009,518.22976812
50287007,50,50287,META,FUENTEDEORO,LOS ARRECIFES,2009,2119.16673818
50287008,50,50287,META,FUENTEDEORO,CAÑO LORO,2009,1954.89680793
50287009,50,50287,META,FUENTEDEORO,CAÑO VENADO,2009,631.256131795
50287010,50,50287,META,FUENTEDEORO,EL KIOSCO,2009,1210.55330947
50287011,50,50287,META,FUENTEDEORO,EL PORVENIR,2009,5281.04591589
50287012,50,50287,META,FUENTEDEORO,EL TRIUNFO,2009,5004.51488357
50287013,50,50287,META,FUENTEDEORO,LA COOPERATIVA,2009,1010.45492676
50287014,50,50287,META,FUENTEDEORO,LA LUNA,2009,4779.55752399
50287015,50,50287,META,FUENTEDEORO,MOGOTES,2009,1604.13887981
50287016,50,50287,META,FUENTEDEORO,POLICARPA,2009,740.197329332
50287017,50,50287,META,FUENTEDEORO,PUERTO ALJUE,2009,1758.46036243
50287018,50,50287,META,FUENTEDEORO,PUERTO AVICHURE,2009,946.698753005
50287019,50,50287,META,FUENTEDEORO,PUERTO ESPERANZA,2009,1697.86928035
50287020,50,50287,META,FUENTEDEORO,PUERTO LIMON,2009,3369.40780759
50287021,50,50287,META,FUENTEDEORO,PUERTO NUEVO,2009,1597.54113998
50287022,50,50287,META,FUENTEDEORO,PUERTO PALMA,2009,1654.69703494
50287023,50,50287,META,FUENTEDEORO,TRANQUITAS,2009,3519.77971494
50287024,50,50287,META,FUENTEDEORO,UNION DEL ARIARI,2009,5339.02666819
50287025,50,50287,META,FUENTEDEORO,URICACHA,2009,1758.28229123
50287026,50,50287,META,FUENTEDEORO,URICHARE,2009,1576.64903088
50287027,50,50287,META,FUENTEDEORO,ZANJA DE RAYA,2009,1178.82680921
50287028,50,50287,META,FUENTEDEORO,URICACHA,2009,3048.10280655
50313001,50,50313,META,GRANADA,LA PRIMAVERA,INDF,2893.60760248
50313002,50,50313,META,GRANADA,SAN MARTIN,INDF,2689.00844289
50313003,50,50313,META,GRANADA,SARDINATA,INDF,2452.0320464
50313004,50,50313,META,GRANADA,SIN DEFINIR,INDF,2402.89353882
50313005,50,50313,META,GRANADA,EL IRACA,INDF,2214.06711324
50313006,50,50313,META,GRANADA,CAIMITAL,INDF,1568.85104714
50313007,50,50313,META,GRANADA,DOS QUEBRADAS,INDF,2316.8314416
50313008,50,50313,META,GRANADA,SIN DEFINIR,INDF,2430.11270861
50313009,50,50313,META,GRANADA,LA CABAÑA,INDF,2582.74029615
50313010,50,50313,META,GRANADA,CUBILERA,INDF,2587.84370656
50313011,50,50313,META,GRANADA,MARIELA,INDF,2125.24510098
50313012,50,50313,META,GRANADA,SIN DEFINIR,INDF,2139.8602658
50313013,50,50313,META,GRANADA,SANTA HELENA,INDF,2667.92594723
50313014,50,50313,META,GRANADA,LOS ANDES,INDF,2679.06152832
50318001,50,50318,META,GUAMAL,BRISAS DE OROTOY,2009,515.343726228
50318002,50,50318,META,GUAMAL,EL CARMEN,2009,438.48100074
50318003,50,50318,META,GUAMAL,EL DANUBIO,2009,675.234200428
50318004,50,50318,META,GUAMAL,EL DORADO,2009,42561.5791495
50318005,50,50318,META,GUAMAL,EL ENCANTO,2009,1899.01147455
